,title,page_id,doc2vec,quality
5113,Heinrich Christian Boie,200400,"[-0.6948214  -0.24656339 -0.49235222  0.79086334 -0.37835553  0.770572
 -0.00440412  0.1353132  -0.60930496  0.06172337  0.02718501  0.358585
 -0.13741095  0.34551546 -0.29192704  0.2292783  -0.07358576  0.449006
 -0.09299022  0.2349721  -0.2336068   0.7496777  -0.15593404 -0.30042616
  0.36100155  0.3233776  -0.5734239  -0.3228571  -0.34309354 -0.30784523
  0.64696634 -0.0741911  -0.27430344 -0.4562035   0.11473182  0.23172942
  0.33868894 -0.55581677  0.06932671  0.29052716 -0.64555585  0.21570596
 -0.40631142 -0.4291156  -0.0983483  -0.0788469   0.04816616  0.36242527
 -0.25020543 -0.4440016 ]",0
5114,Maryam (2002 film),66205,"[-0.5115561  -0.07796095 -0.44064176  0.11990039 -0.5002331   0.29061118
  0.31301332  0.33349836 -0.20588979  0.33643657 -0.08914573  0.8225152
  0.39460942 -0.49015233  0.14246628 -0.00382677  0.00339603  0.087136
  0.02128319 -0.24435815 -0.25203595  0.08210688 -0.17273599  0.14043806
 -0.12661967 -0.11573377 -0.59547454 -0.13152245 -0.39671612 -0.03618597
  0.68914104  0.11653955 -0.19084147 -0.02650918  0.15001372  0.81343013
 -0.532588   -0.37403774 -0.3128357   0.5344569  -0.4095169   0.08662882
 -0.23329304 -0.61995745 -0.3624036  -0.01295759 -0.6769342   0.05760498
  0.22307537 -0.10967651]",0
5115,Ocypete,78159,"[-0.41919366 -0.2690714  -0.9123647   0.10200869  0.01870471  0.4635594
  0.33888632  0.620207   -0.55625165  0.11573367 -0.34784287  0.44470772
  0.14560784 -0.4807057   0.25341666 -0.4198233   0.35449836  0.26720944
 -0.07459387 -0.707421   -0.7474631   0.48816133 -0.38045448 -0.53406584
  0.02038598  0.11019692 -0.9426498  -0.75874895 -0.56477475 -0.2850782
  0.5130444  -0.24813575 -0.37771615 -0.00461658 -0.40667593  1.0012126
 -0.16066994 -0.30116302 -0.09316768  0.9055198  -0.4467337   0.50747234
 -0.6836086  -1.178264   -0.01511322  0.04054169  0.22509906  0.15628889
  0.19633064 -0.37716994]",0
5116,Jan Kjærstad,37229,"[-0.6981273  -1.255858   -0.9978901   0.22128078 -0.5774589   1.564781
 -0.5954221   0.81881726  0.252369    0.2899205  -0.8419253   0.53632694
 -0.08353978 -0.6609205  -0.02825504 -0.78735507  0.3096267   0.1174945
  0.7593979  -0.38753515 -0.28939715  1.8765018  -1.2203931  -0.56062895
  1.2065548  -0.22061856 -2.0023901  -0.18062899 -1.4785448  -1.3009142
  1.1068957  -0.88831306 -0.8965856   0.1749952   0.75104684  1.1367186
 -0.8390701  -1.439081    0.14646196  0.8363395  -1.1830461   0.64535546
 -0.65251946 -1.1379572  -1.2135962  -0.7375151   0.18887573  0.1629319
  0.56641966 -1.4448777 ]",0
5117,"Gantts Quarry, Alabama",105144,"[-2.009874   -0.11116944 -0.63895005  0.06816791  0.18129751  0.23719801
  0.1809655   0.48670867 -1.4687029   0.5102354   0.21203604 -0.09331255
  0.09080973  0.00819659  0.7687952  -0.5927148   0.3358768   1.0412366
 -0.20395365  0.31622013 -0.73964214  0.28144234  0.5446216  -0.04332101
  0.06468569  0.02833639 -0.79231197 -0.25095573 -0.0677577  -0.24311252
  0.5957208   0.37380418 -0.11926724 -0.63813263 -0.39568564  0.6266693
 -0.80788606 -0.68303823 -0.12936336  0.4120728   0.37331304  0.19206575
  0.03704451 -1.431811    0.15964037  0.04245717  0.16784602  0.63223183
  0.53793854 -0.0227776 ]",0
5118,Bernard O'Higgins,303202,"[-0.2716777  -0.0380512  -0.19815695  0.01881265 -0.01175388  0.05826517
  0.08346874  0.08855054 -0.16058058  0.18031132 -0.04083787  0.1115499
 -0.04267547 -0.11065181  0.06284372  0.00988653  0.08783552  0.13640201
  0.04213018 -0.11733003 -0.21888134 -0.02153045  0.01265105  0.05292907
 -0.00407951  0.09456408 -0.20300485 -0.13455077 -0.0892897  -0.1088963
  0.08875874  0.01827534 -0.03507566 -0.00306981  0.05647614  0.22326374
 -0.1285208  -0.02511574  0.01713759  0.0799343  -0.10001435  0.02041021
 -0.06383248 -0.12567064 -0.07284516  0.0786921   0.08672714  0.1559609
 -0.00327798 -0.2098019 ]",0
5119,"Richwood, Louisiana",115683,"[-0.69266087 -0.2329108  -0.53135693 -0.16522767 -0.018705    0.36858505
  0.00754992  0.16394483 -0.7232053   0.19754723  0.22641653  0.16314884
 -0.01645129 -0.10542773 -0.02833061 -0.29626635  0.10007805  0.35151824
  0.04540319 -0.5102755  -0.5267899   0.09158373  0.01546672  0.19469124
  0.14999706  0.19286852 -0.5420141  -0.4551023  -0.21085577 -0.33567774
  0.42840046  0.30293736 -0.46517333 -0.04710682  0.04673357  0.51099217
 -0.40090793 -0.28932613 -0.11828846  0.22079323 -0.26668632 -0.2901187
 -0.27362406 -0.48346266 -0.35238776  0.3295454   0.04522725  0.3837351
  0.00842814 -0.42670217]",0
5120,Bethio,100429,"[-0.86828005  0.3700096  -1.0520332   0.89264685 -0.17238224  0.38822156
 -0.04880695  0.70082706 -0.42026162  0.47129467  0.05162776  1.0039814
  0.22036214 -0.47772437  0.12486674 -0.48518077 -0.27064404  0.62261885
 -0.0163634  -0.10953942 -0.90869516  0.3783846  -0.5095144  -0.46769553
 -0.13992015 -0.05508827 -0.6733393  -0.32022682 -0.5164842  -0.36900708
  0.65589374  0.05188001 -0.5581516  -0.00611306 -0.42735854  0.93113333
 -1.0855405  -0.6808937   0.39101443  0.70239216 -0.87954146  0.07318772
 -0.86773497 -0.85886663 -0.5155189   0.54234385 -0.20936443  0.86381274
 -0.44947353 -0.728396  ]",0
5121,Vladimir Batagelj,84811,"[-2.2819579  -1.1979966  -0.709439    0.94716    -1.3688307   1.8079908
  0.32978123  0.28456712  0.8268897   1.1843814  -0.8335827  -0.03468598
 -0.15853842 -0.9512671  -0.2241937  -0.20903192  1.2749671   0.23170368
 -0.25748348 -0.49734882 -1.1897055   1.619431   -0.3533135   0.6748071
  0.2166442  -0.36033034 -2.0411296  -0.90841657 -0.6537999  -1.8960184
  0.56718695 -0.9192644  -0.96448904 -0.23531324  1.8552271   0.35993388
 -0.7136263  -0.4609039   0.05661336 -0.2619221   0.31099498  0.66200185
 -1.2701911   0.45036772 -0.93616605 -0.03398618  0.07775819  0.8027455
 -0.58719605 -1.2554109 ]",0
5122,"Chesterfield, Illinois",111556,"[-1.10395670e+00 -3.81841540e-01 -6.21515155e-01 -2.12500274e-01
 -2.24805474e-01  4.63176847e-01  1.39955714e-01  3.29887331e-01
 -5.25231600e-01  7.95939624e-01 -3.30786526e-01  5.23408353e-01
  6.47092750e-03 -4.54197139e-01  4.22229409e-01 -5.78465581e-01
  1.30386045e-02  6.43364072e-01  2.43973672e-01 -1.76115647e-01
 -6.92885041e-01  9.31881443e-02 -1.08799949e-01 -9.99723002e-02
  1.41131818e-01  1.86600313e-01 -6.57947719e-01 -3.79881769e-01
 -1.34455562e-01 -6.05710626e-01  5.42263448e-01 -7.59965228e-03
 -4.66446966e-01 -1.41438112e-01 -1.36022856e-02  1.00071061e+00
 -5.13390362e-01 -4.00325149e-01  6.61308244e-02  8.96978900e-02
 -5.70027709e-01  9.41347703e-02 -4.92770314e-01 -4.62440670e-01
 -4.42073941e-01  3.16076368e-01  7.62170367e-03  4.85316426e-01
 -1.04999542e-03 -6.53642356e-01]",0
5123,Anthimus I of Constantinople,239876,"[-0.45190156 -0.06178944 -0.48198798  0.08231631  0.04704186  0.30571628
  0.16071232  0.2358663  -0.11754615  0.28566056 -0.1607135   0.32476008
  0.11940042 -0.12871747  0.16184616 -0.12564267  0.15924492  0.21631964
  0.17215686  0.06710157 -0.42998058 -0.02481552 -0.35493788  0.04213468
 -0.26981696  0.04061517 -0.6009557  -0.31779215 -0.15239018 -0.20538075
  0.23656587  0.10201653 -0.13910274 -0.04604561  0.02085267  0.45078453
 -0.28172526 -0.16754125 -0.02271273  0.08629504 -0.14220783  0.01648791
 -0.03170887 -0.331037   -0.25841847  0.14334773 -0.11075052  0.1129412
 -0.05466391 -0.24589236]",0
5124,Kinilau,96550,"[-0.38348496 -0.04185262 -0.28608936 -0.08507834 -0.11922888  0.20115335
  0.14762624  0.21831188 -0.15424621  0.2723985  -0.09748993  0.28466344
  0.11314831 -0.17861128 -0.1138107  -0.09024136 -0.00954625  0.13688278
  0.03294326 -0.14039092 -0.35423568  0.02616312 -0.14275257 -0.02370948
 -0.15424913  0.09320203 -0.20919442 -0.26263753 -0.15062359 -0.17537177
  0.1943944  -0.0998008  -0.12424539 -0.08995695 -0.14841805  0.23711896
 -0.12212493 -0.2155223  -0.08114966  0.18649629 -0.06214388 -0.03196848
 -0.19403681 -0.25768518 -0.22870772  0.17225042 -0.02519037  0.09997991
  0.03218736 -0.20452516]",0
5125,Samoan mythology,95788,"[-0.65882826 -0.37024987 -1.0610684  -0.24353658 -0.47762236  0.04211956
  0.25041983  0.8551896  -0.8763792   0.5936085   0.2548923   0.86030984
  0.2748794  -0.2278364  -0.03802665 -0.08385631  0.39928192 -0.24831389
  0.32365122 -0.514964    0.16638085  0.93370795 -0.5168847  -0.6153829
 -0.03741142  0.21834789 -1.0368692  -0.48996967 -0.69130594 -1.173903
  0.7666354   0.18731314 -1.3137034   0.01760194 -1.0634661   1.1425675
 -0.5747774  -0.7411872  -0.06460202  0.766082   -0.7867212   0.34890506
 -0.58347636 -1.2999083  -0.04347033 -0.02302574 -0.7767423  -0.23330578
  0.624941   -0.36474225]",0
5126,"Hoyleton, Illinois",112009,"[-1.1185842  -0.09214428 -0.64240736 -0.2159589  -0.26540494  0.44585878
  0.05245284  0.2778807  -0.37228185  0.78759736 -0.34550285  0.5430966
  0.2175216  -0.25980017  0.3317394  -0.07979286  0.13512263  0.34908664
  0.37380773 -0.42721698 -0.6829994   0.0990087  -0.16430555  0.03192253
 -0.10004295  0.17898041 -0.78699356 -0.5190602  -0.11864424 -0.53121656
  0.02569917  0.00452518 -0.5053406   0.13906573 -0.06030973  0.66221493
 -0.46964434 -0.489618   -0.03633469  0.45004687 -0.34433818  0.18535425
 -0.35643774 -0.3827     -0.45672193  0.21149795 -0.03691154  0.35271645
  0.2266986  -0.5528509 ]",0
5127,Prime Cuts (Suicidal Tendencies album),157331,"[-6.64639115e-01 -1.56328157e-01 -1.93633750e-01 -1.40587747e-01
 -4.67729777e-01  3.79782230e-01  5.73799729e-01  7.10919380e-01
 -8.76286253e-02  1.43332571e-01  5.63583374e-01  7.45702684e-01
  4.70629752e-01 -1.21776193e-01 -1.87405467e-01 -3.97708654e-01
 -4.27075386e-01 -8.27383474e-02 -8.24631900e-02 -3.24647105e-03
 -1.01356693e-01 -6.47557899e-02  2.83800155e-01  1.80539921e-01
  2.53155679e-01  2.77089775e-01 -8.01753461e-01  3.64582948e-02
 -1.21557824e-01 -3.14211488e-01 -2.42812350e-01 -1.61733821e-01
 -1.86065957e-01  3.79058748e-01 -3.06099683e-01  5.70982218e-01
  9.63981524e-02  7.66539276e-02  1.36210039e-01 -2.71141917e-01
  5.66698657e-03 -3.49197447e-01  1.29118323e-01 -4.70753700e-01
  1.38756195e-02 -2.56147712e-01  2.92886436e-01  2.38195777e-01
 -3.29869690e-05  4.14111376e-01]",0
5128,Mercuralia,160451,"[-0.36168188 -0.1042771  -0.4100544   0.04094188  0.13401085  0.23959427
 -0.00323833  0.1771843  -0.22077943 -0.02156248 -0.18538482  0.07747147
  0.07018664 -0.21522631 -0.0374825  -0.22343473  0.04521817  0.04272048
  0.16519344 -0.12037095 -0.13357167  0.0116181  -0.11056589 -0.11309778
 -0.08294392  0.12890175 -0.19466902 -0.30286583 -0.18201724 -0.2531767
 -0.00092174  0.01469099 -0.18640321  0.14661287  0.01982124  0.44606668
 -0.02936541 -0.21765377 -0.12138864  0.2315794  -0.05776898  0.11119573
 -0.07545608 -0.33891332 -0.02832383 -0.01533583 -0.23837177 -0.1130109
  0.23828453 -0.08535244]",0
5129,Megapenthes,83154,"[-4.82227743e-01 -1.79753691e-01 -3.15507740e-01  8.13710839e-02
  3.44966501e-02  2.66344607e-01  1.74649447e-01  2.24674955e-01
 -2.15494975e-01  1.76167205e-01 -1.92264661e-01  1.31457731e-01
  4.89158779e-02 -1.40448064e-01  1.04717590e-01 -1.85386777e-01
  9.98237431e-02  1.57483399e-01  5.01222387e-02 -4.89777662e-02
 -3.64739597e-01  1.07182316e-01 -1.24599300e-01 -2.76872143e-02
 -8.33600536e-02  2.55723000e-02 -4.08708006e-01 -2.64964640e-01
 -7.75761157e-02 -1.22390814e-01  8.74941051e-02 -5.51718734e-02
 -1.57690808e-01  6.03826381e-02  4.29614447e-04  3.64026070e-01
 -1.99687272e-01 -2.81842589e-01  2.07464900e-02  1.84451431e-01
 -1.65834904e-01  6.21442460e-02 -2.01299265e-01 -3.80210221e-01
 -1.28774047e-01  7.76084363e-02 -5.21777291e-03  2.26191342e-01
  8.41273814e-02 -1.66388184e-01]",0
5130,Cleodaeus,83578,"[-0.7046662  -0.26884735 -0.6520238   0.34399682  0.01273887  0.5252912
  0.42340887  0.37642807 -0.46469703  0.43248105 -0.27279294  0.34368488
 -0.05479036 -0.43027717  0.23987654 -0.21296716  0.19981092  0.21017306
  0.11608015 -0.17240952 -0.51354045  0.15872838 -0.3055777  -0.2621552
 -0.26545188 -0.12217744 -0.7543168  -0.5423185  -0.0177282  -0.19551598
  0.30374885 -0.0353201  -0.39587918  0.04103848 -0.02989163  0.78122765
 -0.33794117 -0.4274338   0.08362296  0.30577224 -0.2971383   0.12165654
 -0.3947194  -0.58965796 -0.1790677   0.18825547 -0.09500492  0.27883092
  0.25314766 -0.27357012]",0
5131,Neil Turner (British politician),78998,"[-0.7321387  -0.72952855 -0.4394008   0.36411873  0.00880383  0.28240985
  0.15110108  0.30887488 -0.39641094  0.5644934   0.3385307   0.70840466
 -0.19562593  0.7851871   0.4673201   0.02804283 -0.6450712   0.7079925
  0.02872249  0.04989028 -0.7894209   0.12146336 -0.10112531  0.06200424
  0.5610108   0.6831171  -0.50950927 -0.22348873  0.18561906 -0.1464831
  0.18080287 -0.12667865 -0.34588847 -0.14247215  0.8868602   0.64898133
 -0.16014859 -0.2756237  -0.04083772  0.04271707 -0.5864515  -0.00132989
  0.14178993 -0.30616096 -0.11532018  0.13126278 -0.0911345   0.44322664
  0.1083164  -0.551206  ]",0
5132,Akycha,92872,"[-0.02320926  0.06243097 -0.0699876   0.01186185 -0.04249511 -0.02028258
 -0.00729846  0.03234667 -0.00857749  0.06044372 -0.02349055  0.06725806
 -0.00126175  0.00270527  0.00626413 -0.02256916  0.09819406  0.0734393
 -0.01016742 -0.05493905 -0.03267079  0.00567583 -0.0596789  -0.00779813
 -0.00325362  0.04833502 -0.00010744 -0.00038281 -0.09742929 -0.07261852
  0.0169095  -0.0201498  -0.0730568  -0.02185705 -0.01978639  0.07065322
 -0.0677855  -0.01785626 -0.07621261  0.09062728 -0.01657772 -0.03398633
 -0.04112403 -0.07392614  0.0023603  -0.02233106 -0.06291842 -0.03642506
  0.02338481 -0.05014864]",0
5133,Houthalen-Helchteren,175161,"[-1.0266026   0.19124879 -0.70550096  0.20721056 -0.0881734   0.6282169
  0.09782018  0.13817556 -0.52078205  0.7744633  -0.22702438  0.6032377
 -0.08241472 -0.39522424  0.31974348 -0.3332583  -0.05589746  0.58673304
  0.04199383 -0.12980889 -1.017286    0.16552831 -0.25255287 -0.42612806
  0.02085162 -0.10797274 -1.0309062  -0.47992304 -0.01594154 -0.57131916
  0.32531643 -0.03667672 -0.28389382 -0.5803432  -0.01868925  0.9933196
 -0.38418207 -0.81320846  0.47671214  0.7380646  -0.8438623  -0.0167914
 -0.46476898 -0.82996875 -0.26079023  0.3259116   0.1173787   0.8716946
 -0.11736928 -0.8232419 ]",0
5134,Vervactor,85668,"[-0.27812904 -0.08599472 -0.3717453  -0.00440519  0.0865977   0.03200279
  0.0678758  -0.03214581 -0.16160636  0.17413093 -0.08789331  0.0619958
  0.10986035 -0.03886595  0.1086397  -0.07401057  0.06019286 -0.04329969
 -0.02289792 -0.18380186 -0.12643684  0.04192846 -0.14529712  0.03078183
 -0.05181668  0.03869468 -0.09899578 -0.14556749 -0.1751341  -0.03081911
  0.04529144  0.04965913 -0.17955026 -0.01783536  0.01548801  0.21772407
 -0.12627986 -0.23124616 -0.00632653  0.08928042 -0.05440933  0.07505444
 -0.15785375 -0.22041318  0.03355619  0.00515332 -0.09994181 -0.02578094
  0.06425283 -0.07619708]",0
5135,"Hopedale, Illinois",111963,"[-1.0647261  -0.24818917 -0.66876423 -0.10075983 -0.15511256  0.43767998
  0.27515718  0.2938228  -0.33656242  0.75679815 -0.14012754  0.35674056
  0.13713834 -0.3179277   0.10902625 -0.36039644  0.15834999  0.39296874
  0.0710261  -0.27713653 -0.54252654  0.05444819 -0.15435609  0.16338961
 -0.16617982  0.1794976  -0.87208974 -0.5558219  -0.20212486 -0.45641637
  0.38016662 -0.00651787 -0.3105954  -0.07123607  0.0913472   0.8263503
 -0.4907116  -0.48026758 -0.13692074  0.14875275 -0.2856733   0.00993844
 -0.29767358 -0.53899145 -0.29905006  0.26972747 -0.16806437  0.45489344
 -0.010257   -0.5454243 ]",0
5136,Language technology,252008,"[-9.68128562e-01 -4.96571153e-01 -1.23919755e-01  4.74497229e-02
 -6.57886505e-01  3.11281830e-01  1.82096854e-01 -1.60045609e-01
 -2.45718911e-01  6.16006888e-02  3.98430377e-02  1.42856777e-01
  3.79069954e-01 -4.08548504e-01 -8.14554805e-04  1.22227147e-01
  7.13453442e-02  2.84029931e-01 -3.93077940e-01 -4.46089774e-01
 -3.18201393e-01  5.23669779e-01 -3.81943375e-01 -1.90115318e-01
 -3.70805636e-02 -4.22669947e-03 -5.47014952e-01 -5.11277020e-01
 -6.22390628e-01 -1.18257093e+00 -3.18085402e-02  2.76928931e-01
 -4.14352745e-01 -4.07344371e-01  1.61014304e-01  4.49713022e-01
 -5.64470530e-01 -2.82629371e-01 -3.01733136e-01 -1.51350424e-01
 -3.64627182e-01 -3.97634745e-01  3.96245122e-01 -2.52190512e-02
 -2.96439916e-01 -7.90475085e-02 -3.58335167e-01  2.22423241e-01
  1.06239326e-01 -6.44588888e-01]",0
5137,Intentional radiator,272041,"[-0.609025   -0.28250167 -0.25488198 -0.21707384  0.01762056  0.36987314
  0.31153798  0.20908707 -0.297894    0.3239343  -0.28688517  0.20691106
 -0.04211472 -0.22818108  0.06636085 -0.12481895  0.18653499  0.16662455
  0.10893595 -0.11929055 -0.48314616 -0.04228368 -0.29475075  0.01825891
 -0.14594601 -0.02307426 -0.44021848 -0.31598964 -0.26001334 -0.42915738
  0.17204115  0.23251235 -0.20982791  0.05215012  0.03702103  0.60746366
 -0.37072977 -0.17495576  0.02052503  0.02333534  0.04072432 -0.15554015
  0.01925003 -0.42024428 -0.15876772  0.2951782   0.04643929  0.2573272
  0.1319353  -0.22747587]",0
5138,Songs of a Dead Dreamer,195603,"[-1.877752   -1.0792509  -0.47329164 -0.69515467 -0.559352    1.5445309
 -0.59887177  0.6431685  -0.36647096  0.60830283  0.28613883  0.8708116
  0.6073021  -0.14213748  0.43673393 -1.2894753  -0.29762822  0.22793698
  0.1639616  -0.5019776  -0.00940535  0.42586124  0.16976215  0.45242235
 -0.09296931  0.28481087 -1.5110213  -0.49460563 -0.479949   -1.1050879
  0.91478235 -0.6739348  -0.44804353  0.6318278  -0.24273299  1.0112945
 -0.23088904 -0.89599836 -0.03246131  1.0127413  -0.7280433   0.0920743
 -0.0375053  -1.1265546  -0.9327273   0.2416679  -0.3521189  -0.7009892
 -0.10213458 -0.81415725]",0
5139,Recovery procedure,41635,"[-0.8187775  -0.09390903 -0.35436067 -0.06365726 -0.09498612  0.33145177
  0.2215496   0.25595278 -0.39364922  0.45282194 -0.2476561   0.5626527
  0.12138513 -0.20708975  0.12419099 -0.17512389  0.03388521  0.36805052
  0.1566715   0.12480004 -0.44551003  0.07568727 -0.43559214  0.1707246
 -0.12248692  0.12129907 -0.4362739  -0.48273486 -0.08423751 -0.3407498
  0.16431555  0.08913857 -0.26162186  0.05914531 -0.01242635  0.4675992
 -0.4169092  -0.44499636  0.09806664  0.18931435 -0.26383278 -0.07536414
 -0.11287953 -0.35506135 -0.02448274  0.3161031  -0.1332648   0.18130812
 -0.04312408 -0.55715615]",0
5140,Aulus,237508,"[-0.6093931   0.08915366 -1.0213166   0.43739954  0.38501772  0.36271602
  0.6071003   0.23174693 -0.02097424  0.96385026 -0.9799556   0.1496889
  0.8271467  -0.5965581   0.6700144   0.30018228  0.21779236  0.9030891
  0.37347424 -0.08919282 -0.7795446   0.7370588  -0.14745083 -0.76049316
 -0.10310414 -0.14807883 -0.7989876  -1.4279072  -0.43663085 -0.27933526
  0.4164554   0.35497192 -1.160903   -0.162319    0.6897554   1.23363
 -0.9353825  -0.62863004  0.33849278  1.0430927  -0.4966456   0.15712498
 -0.59405404 -1.366497   -0.5840044   0.58834916 -0.54067886  0.554077
  0.6181491   0.00472843]",0
5141,Marginal demand,274078,"[-8.1104648e-01 -2.3688434e-01 -3.1580049e-01  1.7727364e-02
  6.0182884e-02  2.5467959e-01 -7.4489601e-04 -2.1793222e-01
 -3.3266014e-01  7.5496495e-01  1.4753655e-01  8.5055065e-01
  2.7640632e-01 -3.8773483e-01  2.3884116e-01 -2.9709125e-02
  4.2274758e-01  1.8796444e-01 -2.3150051e-01 -2.1255191e-01
 -5.7042998e-01  9.5968984e-02 -4.9502757e-01  3.4951770e-01
  1.5685217e-01  3.7765983e-01 -4.7384939e-01 -8.3614653e-01
 -4.2505941e-01 -3.6293041e-02  7.3348141e-01 -1.3981834e-01
  1.2955445e-01  2.1989359e-01  1.6370495e-01  8.0002767e-01
 -5.1750827e-01 -6.8575400e-01  2.0421004e-02  3.8440015e-02
 -1.3815837e-02 -3.4040916e-01 -1.3423842e-01 -2.5758573e-01
  5.3724099e-02  3.9596614e-01  8.3993860e-02  1.7153898e-01
  4.2283034e-01 -3.0630007e-01]",0
5142,Fijian mythology,95793,"[-0.68844444  0.32459247 -1.0838293  -0.02978788 -0.1967026   0.39134607
  0.27935013  0.91187215 -0.4097809   0.7809182   0.14810814  0.58334607
 -0.08318539 -0.54847366  0.20900285 -0.2635542   0.51642334  0.15221033
  0.37892193 -0.3808636  -0.57268155  0.31531376 -0.19194956 -0.10023155
 -0.5551075   0.1367415  -0.9381012  -0.71228194 -0.6586643  -0.7490732
  0.5378928   0.16840301 -0.66290593  0.04114683 -0.48512596  1.0773135
 -0.370674   -0.04345375 -0.19552228 -0.09337253 -0.40421167  0.15538318
 -0.20775993 -0.7485846  -0.508022    0.18375014 -0.09264345  0.4652413
  0.15090829 -0.78852636]",0
5143,Between Time and Timbuktu,219270,"[-2.01793957e+00 -9.65336263e-01  5.98017238e-02 -1.23315692e+00
 -5.69879413e-01  1.21466374e+00 -2.29126722e-01  8.76005352e-01
 -1.09529841e+00  1.27620149e+00 -6.13976002e-01  1.29665816e+00
  2.53824979e-01 -8.63227770e-02  1.29805148e+00 -1.34162486e+00
 -5.97376004e-03 -5.60685098e-01  1.53003073e+00 -2.11561322e+00
 -1.53805658e-01  1.05041790e+00 -3.57424200e-01  1.91053957e-01
  5.81538081e-02  5.21229446e-01 -2.62509155e+00 -5.53432226e-01
 -3.24623972e-01 -7.73913622e-01 -6.51125014e-01 -1.22294760e+00
 -1.64396012e+00  7.07928360e-01  4.53416556e-01  1.25274158e+00
  4.47264053e-02  1.03718035e-01 -3.90887201e-01  1.17121768e+00
  1.10605083e-01 -1.81436350e-04 -4.75733817e-01 -7.28981137e-01
 -4.74917144e-01 -1.76998585e-01  1.79141998e-01 -6.13218665e-01
  5.40309668e-01 -1.70981061e+00]",0
